timestamp,facility_type,machine_id,machine_speed,shift,production_time,output_quantity,energy_consumption,energy_per_unit,ambient_temperature,humidity,defect_rate,defect_type,maintenance_needed,energy_waste_flag,anomaly_label,carbon_emission,energy_cost,production_efficiency,quality_score,predicted_energy_class,recommended_action,efficiency_score
2025-01-03 19:30:00,Weaving,M008,925.0,Evening,0.0138,98.5,149.94,1.56,22.3,73.0,2.1,Hole,No,0,0,67.81,1034.37,65.6,88.0,Medium,Continue Production,72.6
2025-01-03 20:00:00,Dyeing,M014,59.0,Evening,0.0147,107.7,209.89,2.0,26.1,79.9,2.08,Broken Yarn,No,1,0,97.87,1594.59,90.0,93.6,High,Check Energy Usage,90.2
2025-01-03 20:30:00,Weaving,M007,1169.0,Evening,0.0109,98.3,133.44,1.43,21.9,68.7,3.17,Float,Yes,0,1,54.36,1098.81,72.3,84.7,Low,Schedule Maintenance,79.6
2025-01-03 21:00:00,Finishing,M019,59.0,Evening,0.0141,88.6,150.8,1.63,23.1,61.5,1.03,Float,No,1,0,54.75,1200.63,57.0,92.2,Medium,Check Energy Usage,70.5
2025-01-03 21:30:00,Weaving,M007,453.0,Evening,0.0219,78.9,103.55,1.26,21.5,46.2,1.5,Hole,No,0,0,42.85,714.13,48.0,90.4,Low,Continue Production,60.1
2025-01-03 22:00:00,Spinning,M002,28903.0,Night,0.0089,104.5,214.86,2.0,23.4,59.7,2.34,Hole,No,0,0,94.84,1622.55,69.1,89.9,High,Continue Production,72.0
2025-01-03 22:30:00,Dyeing,M013,61.0,Night,0.0192,95.4,194.85,2.04,24.5,74.7,1.49,Broken Yarn,No,1,0,84.59,1434.75,70.4,90.9,High,Check Energy Usage,73.9
2025-01-03 23:00:00,Weaving,M005,487.0,Night,0.0083,67.1,105.98,1.51,25.1,58.2,1.52,Float,No,0,0,46.78,874.95,40.1,97.2,Low,Continue Production,50.0
2025-01-03 23:30:00,Spinning,M002,13572.0,Night,0.016,89.5,140.69,1.69,21.8,49.8,0.73,Hole,No,0,0,65.92,1080.42,51.6,98.4,Medium,Continue Production,63.2
2025-01-04 00:00:00,Knitting,M009,1226.0,Night,0.0066,98.1,144.48,1.42,19.4,50.2,1.34,Hole,No,1,0,63.8,1068.78,65.6,91.2,Medium,Optimize Machine Load,68.8
2025-01-04 00:30:00,Weaving,M006,1031.0,Night,0.0223,95.4,155.61,1.62,22.1,62.6,1.97,Stain,No,1,0,70.26,1185.56,66.1,91.7,Medium,Check Energy Usage,71.5
2025-01-04 01:00:00,Weaving,M008,827.0,Night,0.0136,91.7,134.89,1.43,19.8,56.4,1.58,Stain,Yes,0,0,54.38,922.22,68.5,90.7,Low,Continue Production,74.8
2025-01-04 01:30:00,Dyeing,M016,54.0,Night,0.0205,106.9,203.25,1.88,25.9,60.8,0.77,Stain,No,1,0,83.22,1503.33,76.7,99.6,High,Reduce Machine Speed,76.5
2025-01-04 02:00:00,Spinning,M004,22806.0,Night,0.019,88.4,149.66,1.76,18.7,45.9,1.5,Stain,No,0,0,70.96,1140.37,53.2,84.4,Medium,Continue Production,57.2
2025-01-04 02:30:00,Spinning,M003,23082.0,Night,0.0195,100.8,173.46,1.81,21.5,54.5,1.86,Broken Yarn,No,0,0,75.16,1353.86,84.7,90.3,Medium,Continue Production,84.6
2025-01-04 03:00:00,Knitting,M011,1000.0,Night,0.0088,86.2,94.0,1.14,21.9,45.1,1.0,Stain,No,1,0,38.02,637.69,58.7,97.9,Low,Reduce Machine Speed,68.3
2025-01-04 03:30:00,Knitting,M009,934.0,Night,0.0134,86.8,130.99,1.47,21.9,71.5,1.34,Hole,No,1,0,53.97,981.59,60.8,95.8,Low,Check Energy Usage,68.1
2025-01-04 04:00:00,Finishing,M019,52.0,Night,0.0081,94.0,147.96,1.53,24.8,57.6,0.53,Float,No,1,0,61.17,1166.36,62.4,95.6,Medium,Reduce Machine Speed,69.9
2025-01-04 04:30:00,Finishing,M020,111.0,Night,0.0204,119.6,203.48,1.77,23.7,64.4,1.09,Stain,Yes,1,0,84.86,1490.42,90.0,91.8,High,Check Energy Usage,88.3
2025-01-04 05:00:00,Finishing,M017,107.0,Night,0.0212,112.1,167.87,1.55,25.4,78.4,2.04,,No,0,1,67.22,1286.66,72.5,91.6,Medium,Inspect Machine,72.9
2025-01-04 05:30:00,Finishing,M017,78.0,Night,0.0067,91.9,150.97,1.69,25.0,69.2,1.62,Broken Yarn,No,1,0,59.07,1151.52,61.3,90.4,Medium,Check Energy Usage,67.0
2025-01-04 06:00:00,Finishing,M017,62.0,Morning,0.0145,85.1,135.72,1.62,23.9,64.7,1.19,Hole,No,0,0,57.72,1101.4,51.0,93.6,Low,Continue Production,61.0
2025-01-04 06:30:00,Spinning,M003,15402.0,Morning,0.0163,99.9,206.61,2.15,22.1,42.6,0.8,Broken Yarn,No,1,0,86.68,1563.1,68.4,99.5,High,Optimize Machine Load,75.2
2025-01-04 07:00:00,Dyeing,M016,57.0,Morning,0.0229,118.7,208.69,1.83,25.7,73.9,1.59,,No,0,0,94.37,1581.27,94.7,91.0,High,Continue Production,94.1
2025-01-04 07:30:00,Finishing,M018,105.0,Morning,0.0107,115.4,150.86,1.35,25.8,67.9,1.43,Hole,No,0,0,66.19,1182.24,83.5,88.9,Medium,Continue Production,86.1
2025-01-04 08:00:00,Knitting,M011,1490.0,Morning,0.016,103.5,101.95,0.98,22.1,55.3,1.4,Broken Yarn,No,0,0,45.0,722.79,77.4,89.3,Low,Continue Production,82.4
2025-01-04 08:30:00,Dyeing,M013,23.0,Morning,0.0185,97.0,174.31,1.87,26.7,65.4,1.11,Hole,No,0,0,72.16,1317.66,76.6,94.4,Medium,Continue Production,79.1
2025-01-04 09:00:00,Finishing,M018,115.0,Morning,0.0072,111.9,157.08,1.41,25.3,81.4,2.25,Float,Yes,0,1,67.22,1177.15,83.9,84.9,Medium,Inspect Machine,79.4
2025-01-04 09:30:00,Knitting,M009,868.0,Morning,0.0166,70.6,99.54,1.32,23.9,46.9,1.38,Hole,No,1,0,44.35,751.94,50.2,90.3,Low,Check Energy Usage,64.0
2025-01-04 10:00:00,Knitting,M009,1387.0,Morning,0.007,97.8,105.64,1.16,22.3,57.5,1.7,Float,No,0,0,48.4,837.86,68.0,85.6,Low,Continue Production,73.6
2025-01-04 10:30:00,Knitting,M012,1598.0,Morning,0.0218,95.9,157.96,1.66,20.7,46.2,2.06,Float,No,1,0,67.71,1224.24,63.3,91.8,Medium,Optimize Machine Load,67.6
2025-01-04 11:00:00,Weaving,M005,1100.0,Morning,0.0117,96.0,125.19,1.24,20.2,46.1,1.56,Broken Yarn,No,0,0,58.27,922.75,68.1,96.4,Low,Continue Production,76.0
2025-01-04 11:30:00,Weaving,M006,968.0,Morning,0.0245,90.8,141.86,1.59,23.1,65.7,2.44,Broken Yarn,No,1,0,61.17,1085.02,71.0,83.0,Medium,Optimize Machine Load,77.2
2025-01-04 12:00:00,Spinning,M001,18561.0,Morning,0.0072,89.4,157.48,1.8,21.8,53.8,1.43,Hole,No,0,0,71.05,1258.04,56.4,92.8,Medium,Continue Production,70.7
2025-01-04 12:30:00,Weaving,M005,850.0,Morning,0.0078,98.2,150.35,1.46,24.9,57.0,1.73,Stain,No,0,0,62.84,1110.91,59.6,86.8,Medium,Continue Production,67.2
2025-01-04 13:00:00,Weaving,M006,805.0,Morning,0.0199,88.0,137.2,1.58,20.9,58.4,1.04,Stain,No,1,0,51.88,1049.9,51.7,92.4,Low,Optimize Machine Load,65.1
2025-01-04 13:30:00,Weaving,M006,498.0,Morning,0.0161,81.5,98.72,1.13,22.1,59.4,1.45,Hole,No,0,0,43.62,743.53,58.8,96.1,Low,Continue Production,64.5
2025-01-04 14:00:00,Knitting,M011,1350.0,Evening,0.0138,86.5,113.29,1.28,20.9,55.4,1.66,Float,No,1,0,51.73,859.62,65.7,90.3,Low,Check Energy Usage,71.7
2025-01-04 14:30:00,Finishing,M019,63.0,Evening,0.0176,94.2,185.4,1.99,25.7,74.9,1.36,Stain,Yes,1,1,82.21,1345.67,62.6,92.6,High,Inspect Machine,69.1
2025-01-04 15:00:00,Weaving,M007,834.0,Evening,0.0219,82.7,124.45,1.47,21.9,74.8,2.87,Hole,Yes,0,1,55.33,1003.5,40.9,81.1,Low,Schedule Maintenance,52.0
2025-01-04 15:30:00,Knitting,M012,1647.0,Evening,0.0129,91.6,119.17,1.28,18.9,49.3,1.41,Hole,No,1,0,49.97,875.91,55.3,93.8,Low,Check Energy Usage,69.8
2025-01-04 16:00:00,Knitting,M012,1337.0,Evening,0.0111,83.8,125.12,1.42,20.5,55.9,1.56,Hole,No,1,0,50.7,993.21,56.9,80.7,Low,Optimize Machine Load,63.6
2025-01-04 16:30:00,Spinning,M003,15266.0,Evening,0.0121,85.8,165.74,1.97,19.8,43.0,0.77,Stain,No,0,0,73.64,1236.43,59.3,96.0,Medium,Continue Production,65.7
2025-01-04 17:00:00,Weaving,M006,643.0,Evening,0.0158,88.8,129.01,1.45,22.4,62.8,1.66,Broken Yarn,No,1,0,57.31,956.75,59.5,89.9,Low,Check Energy Usage,63.3
2025-01-04 17:30:00,Knitting,M011,1087.0,Evening,0.0194,82.4,67.2,0.82,20.9,54.7,1.7,Stain,No,0,0,26.72,559.92,52.3,89.5,Low,Continue Production,66.5
2025-01-04 18:00:00,Dyeing,M015,31.0,Evening,0.0171,97.8,203.74,2.04,26.4,74.5,1.7,,No,1,0,92.25,1590.22,76.7,95.0,High,Optimize Machine Load,82.8
2025-01-04 18:30:00,Dyeing,M015,54.0,Evening,0.0228,104.8,192.97,1.9,25.7,66.8,0.9,Float,No,0,0,79.64,1476.85,78.8,100.0,High,Continue Production,85.4
2025-01-04 19:00:00,Finishing,M020,89.0,Evening,0.0226,99.2,151.93,1.47,24.7,67.9,1.31,Broken Yarn,No,0,0,63.15,1186.63,72.5,89.2,Medium,Continue Production,75.6
2025-01-04 19:30:00,Dyeing,M015,70.0,Evening,0.0226,124.9,245.1,1.94,25.8,71.7,1.18,Stain,No,0,0,112.18,1853.67,95.5,100.0,High,Continue Production,97.4
2025-01-04 20:00:00,Finishing,M020,73.0,Evening,0.0146,99.4,146.17,1.55,23.7,60.0,1.48,Float,No,0,0,66.47,1112.02,72.3,88.3,Medium,Continue Production,73.3
2025-01-04 20:30:00,Weaving,M005,635.0,Evening,0.0194,90.7,139.67,1.46,22.7,59.8,2.08,Hole,No,1,0,58.77,1036.42,62.4,91.3,Medium,Optimize Machine Load,70.8
2025-01-04 21:00:00,Finishing,M020,38.0,Evening,0.0221,82.9,159.31,1.76,26.0,76.8,1.33,Hole,No,1,0,69.81,1248.51,50.0,93.5,Medium,Check Energy Usage,57.4
2025-01-04 21:30:00,Knitting,M011,1557.0,Evening,0.0172,103.3,108.28,0.99,19.8,66.1,1.81,Hole,No,0,0,47.29,796.27,75.1,89.4,Low,Continue Production,77.6
2025-01-04 22:00:00,Finishing,M020,68.0,Night,0.0158,92.2,178.21,1.84,25.0,58.3,0.53,Hole,No,1,0,65.83,1415.58,68.0,96.1,High,Check Energy Usage,73.1
2025-01-04 22:30:00,Finishing,M017,99.0,Night,0.0173,109.7,153.0,1.39,23.6,56.4,1.22,Hole,No,0,0,62.32,1151.7,86.1,94.2,Medium,Continue Production,78.4
2025-01-04 23:00:00,Finishing,M020,112.0,Night,0.0174,110.5,159.1,1.53,24.8,51.9,1.42,Float,No,0,0,68.37,1211.57,80.8,93.2,Medium,Continue Production,82.9
2025-01-04 23:30:00,Weaving,M005,815.0,Night,0.0195,79.3,139.61,1.9,23.6,56.9,1.1,,Yes,1,0,58.75,1092.78,45.1,90.2,Low,Optimize Machine Load,53.7
2025-01-05 00:00:00,Finishing,M018,111.0,Night,0.0074,119.5,221.41,1.84,23.5,56.6,1.11,Broken Yarn,No,1,0,96.42,1685.88,86.0,95.4,High,Optimize Machine Load,87.7
2025-01-05 00:30:00,Knitting,M010,1272.0,Night,0.0195,105.9,126.71,1.23,22.0,52.6,1.84,Stain,No,0,0,59.13,952.35,75.1,89.7,Low,Continue Production,78.8
2025-01-05 01:00:00,Dyeing,M016,39.0,Night,0.0163,115.4,197.62,1.76,25.1,66.6,0.92,Stain,No,0,0,83.89,1502.69,85.5,92.6,High,Continue Production,92.6
2025-01-05 01:30:00,Weaving,M007,622.0,Night,0.0157,94.7,137.89,1.46,24.0,62.7,2.29,Stain,No,0,0,55.2,1085.1,62.2,84.4,Low,Continue Production,68.7
2025-01-05 02:00:00,Weaving,M006,588.0,Night,0.0101,74.5,120.66,1.57,19.4,74.7,2.28,Stain,No,1,0,53.3,891.71,40.7,83.5,Low,Optimize Machine Load,52.4
2025-01-05 02:30:00,Weaving,M008,821.0,Night,0.0147,89.6,132.85,1.58,21.3,50.8,1.18,Stain,Yes,1,0,55.95,1005.94,54.3,92.6,Low,Optimize Machine Load,65.4
2025-01-05 03:00:00,Finishing,M020,48.0,Night,0.0224,77.2,123.14,1.63,23.1,79.2,1.39,Float,No,1,0,52.45,937.51,38.3,94.0,Low,Check Energy Usage,54.8
2025-01-05 03:30:00,Finishing,M020,100.0,Night,0.024,101.2,176.04,1.65,23.1,67.0,1.55,Hole,Yes,1,1,74.71,1374.25,52.0,92.3,High,Schedule Maintenance,63.4
2025-01-05 04:00:00,Finishing,M020,38.0,Night,0.0123,86.2,132.33,1.61,24.9,67.9,0.78,Float,No,0,0,66.0,1003.04,57.5,100.0,Low,Continue Production,69.0
2025-01-05 04:30:00,Spinning,M003,22495.0,Night,0.0234,106.4,190.35,1.74,19.3,47.3,1.11,Hole,No,0,0,73.08,1520.9,91.6,89.2,High,Continue Production,93.1
2025-01-05 05:00:00,Weaving,M008,999.0,Night,0.0212,92.1,133.4,1.48,21.4,68.7,2.81,Hole,Yes,1,0,55.94,1008.91,73.9,86.6,Low,Optimize Machine Load,69.8
2025-01-05 05:30:00,Spinning,M001,27605.0,Night,0.0193,92.2,202.43,2.16,21.5,56.8,1.67,Hole,No,1,0,87.23,1530.98,56.6,90.8,High,Check Energy Usage,71.4
2025-01-05 06:00:00,Dyeing,M013,57.0,Morning,0.0167,86.1,154.68,1.72,27.9,78.0,2.13,Hole,Yes,0,0,63.54,1170.27,59.3,91.3,Medium,Continue Production,72.1
2025-01-05 06:30:00,Finishing,M020,80.0,Morning,0.0215,97.2,161.91,1.62,23.1,63.1,1.11,Hole,No,0,0,73.38,1179.47,58.6,96.2,Medium,Continue Production,68.7
2025-01-05 07:00:00,Spinning,M004,17932.0,Morning,0.0154,67.1,131.6,1.88,22.5,56.1,1.79,Broken Yarn,No,0,0,59.97,960.01,32.8,87.1,Low,Continue Production,42.1
2025-01-05 07:30:00,Weaving,M005,525.0,Morning,0.0117,73.6,108.64,1.57,21.7,65.1,1.99,Stain,Yes,1,0,46.63,805.52,39.4,88.6,Low,Optimize Machine Load,55.3
2025-01-05 08:00:00,Dyeing,M016,52.0,Morning,0.0198,98.0,188.96,1.86,27.8,58.3,0.77,Hole,No,0,0,80.36,1483.42,68.2,94.7,High,Continue Production,72.7
2025-01-05 08:30:00,Finishing,M018,46.0,Morning,0.013,93.8,173.1,1.9,24.0,65.8,1.15,Stain,No,1,0,74.16,1315.97,66.7,97.5,Medium,Check Energy Usage,76.0
2025-01-05 09:00:00,Knitting,M012,1076.0,Morning,0.0214,69.5,93.99,1.33,19.1,50.8,0.64,Broken Yarn,No,1,0,40.09,695.88,44.6,89.3,Low,Check Energy Usage,51.9
2025-01-05 09:30:00,Weaving,M005,805.0,Morning,0.0138,76.3,102.27,1.32,21.0,61.2,2.07,,No,0,0,43.76,827.34,52.6,89.9,Low,Continue Production,68.6
2025-01-05 10:00:00,Finishing,M020,55.0,Morning,0.0198,105.0,188.76,1.77,26.1,68.1,0.47,Float,No,1,0,80.6,1498.51,71.8,97.5,High,Optimize Machine Load,73.9
2025-01-05 10:30:00,Finishing,M018,73.0,Morning,0.0149,95.4,145.12,1.5,24.4,73.6,1.4,Hole,No,0,0,63.56,1154.58,69.4,93.2,Medium,Continue Production,75.6
2025-01-05 11:00:00,Spinning,M004,17663.0,Morning,0.0192,66.0,121.66,1.92,17.7,47.7,1.74,Stain,No,1,0,55.45,891.71,33.3,87.2,Low,Optimize Machine Load,40.4
2025-01-05 11:30:00,Knitting,M012,988.0,Morning,0.0091,92.2,110.84,1.29,20.9,57.4,1.7,Hole,Yes,1,0,42.85,823.68,51.8,88.6,Low,Optimize Machine Load,60.9
2025-01-05 12:00:00,Weaving,M006,618.0,Morning,0.0198,101.4,153.28,1.46,21.9,52.1,0.98,Broken Yarn,No,0,0,61.86,1239.01,59.1,97.2,Medium,Continue Production,67.3
2025-01-05 12:30:00,Knitting,M012,1659.0,Morning,0.0217,92.2,130.2,1.4,19.4,58.1,1.77,Stain,No,1,0,49.12,1000.47,63.7,97.8,Low,Check Energy Usage,75.6
2025-01-05 13:00:00,Dyeing,M015,75.0,Morning,0.0152,118.4,217.65,1.78,25.9,72.5,1.44,Stain,No,0,0,97.27,1645.61,86.7,97.3,High,Continue Production,88.1
2025-01-05 13:30:00,Weaving,M006,1114.0,Morning,0.0183,99.5,143.01,1.44,19.2,51.3,1.88,Stain,No,1,0,62.64,1117.04,55.4,87.3,Medium,Optimize Machine Load,66.8
2025-01-05 14:00:00,Spinning,M001,11042.0,Evening,0.0166,89.5,159.83,1.88,20.7,64.7,1.06,Hole,No,0,0,70.91,1256.6,59.9,95.7,Medium,Continue Production,65.8
2025-01-05 14:30:00,Weaving,M007,408.0,Evening,0.0224,67.6,103.82,1.45,22.6,64.6,1.67,Hole,No,0,0,39.03,767.21,34.6,91.8,Low,Continue Production,48.1
2025-01-05 15:00:00,Dyeing,M013,31.0,Evening,0.0171,87.8,188.3,2.17,26.4,68.4,1.18,Float,No,1,0,88.3,1441.74,69.8,91.4,High,Check Energy Usage,74.4
2025-01-05 15:30:00,Knitting,M011,1273.0,Evening,0.0097,102.8,140.83,1.35,20.6,64.6,1.86,Broken Yarn,No,1,0,58.26,1108.78,69.0,87.0,Medium,Optimize Machine Load,75.0
2025-01-05 16:00:00,Spinning,M002,25166.0,Evening,0.0175,106.7,240.46,2.29,20.1,53.7,1.84,Hole,No,1,0,104.31,1783.49,82.8,91.8,High,Optimize Machine Load,86.2
2025-01-05 16:30:00,Knitting,M011,1064.0,Evening,0.0177,87.8,154.74,1.65,20.2,59.0,1.63,Float,No,1,0,70.11,1178.07,66.5,94.0,Medium,Check Energy Usage,75.5
2025-01-05 17:00:00,Weaving,M005,635.0,Evening,0.0072,80.4,104.89,1.37,21.8,56.0,1.38,Hole,Yes,0,0,41.26,753.64,46.0,86.8,Low,Continue Production,57.0
2025-01-05 17:30:00,Knitting,M012,1365.0,Evening,0.0174,81.5,99.85,1.25,21.4,64.2,1.51,,No,1,0,40.85,720.52,52.4,88.0,Low,Optimize Machine Load,63.3
2025-01-05 18:00:00,Weaving,M007,1123.0,Evening,0.0159,95.7,128.88,1.34,22.5,70.0,2.52,Stain,Yes,0,1,56.26,958.25,67.0,87.1,Low,Schedule Maintenance,69.3
2025-01-05 18:30:00,Finishing,M017,39.0,Evening,0.0118,85.2,122.1,1.51,25.8,59.2,0.4,Stain,No,0,0,64.05,948.27,59.0,98.6,Low,Continue Production,70.1
2025-01-05 19:00:00,Weaving,M007,891.0,Evening,0.0194,91.9,134.32,1.44,23.0,60.3,1.77,Stain,No,0,0,59.1,1009.29,63.0,93.4,Low,Continue Production,75.4
2025-01-05 19:30:00,Knitting,M012,1724.0,Evening,0.0238,97.7,112.26,1.05,22.3,76.5,2.76,Stain,Yes,0,1,54.81,828.36,55.9,79.6,Low,Schedule Maintenance,56.8
2025-01-05 20:00:00,Dyeing,M016,67.0,Evening,0.0111,115.8,198.55,1.74,26.8,73.4,2.09,Hole,No,0,0,90.4,1513.03,88.1,96.5,High,Continue Production,91.7
2025-01-05 20:30:00,Dyeing,M015,47.0,Evening,0.0144,112.0,214.05,1.89,22.6,68.1,1.09,Broken Yarn,No,0,0,93.73,1583.04,80.2,91.4,High,Continue Production,85.0
2025-01-05 21:00:00,Knitting,M012,1719.0,Evening,0.013,102.4,87.95,1.02,19.9,52.4,2.07,Float,No,0,0,33.95,686.45,69.5,81.5,Low,Continue Production,76.9
2025-01-05 21:30:00,Dyeing,M015,66.0,Evening,0.0129,117.7,243.41,2.07,26.7,72.0,1.04,,No,1,0,109.15,1897.61,93.7,95.8,High,Optimize Machine Load,96.4
2025-01-05 22:00:00,Finishing,M019,112.0,Night,0.0139,112.4,164.47,1.48,22.9,68.0,1.8,Stain,Yes,0,1,64.89,1248.45,85.2,88.0,Medium,Schedule Maintenance,86.2
2025-01-05 22:30:00,Dyeing,M013,58.0,Night,0.0094,101.3,246.31,2.48,27.0,59.3,1.12,Hole,No,1,0,112.56,1866.31,73.1,94.2,High,Reduce Machine Speed,79.7
2025-01-05 23:00:00,Spinning,M001,13966.0,Night,0.0226,75.4,151.26,1.92,22.7,68.7,2.25,Hole,No,0,0,65.99,1166.03,52.8,87.6,Medium,Continue Production,59.3
2025-01-05 23:30:00,Weaving,M007,1189.0,Night,0.0156,101.2,155.91,1.56,22.2,54.7,1.8,Float,Yes,0,1,56.6,1105.34,72.1,88.7,Medium,Schedule Maintenance,75.1
2025-01-06 00:00:00,Dyeing,M015,50.0,Night,0.0078,105.4,177.06,1.69,25.1,71.7,1.21,Broken Yarn,No,0,0,74.95,1368.9,86.3,92.8,High,Continue Production,83.9
2025-01-06 00:30:00,Dyeing,M015,33.0,Night,0.0232,113.4,250.62,2.23,23.7,74.0,1.57,Hole,Yes,1,0,110.63,2031.29,84.2,94.5,High,Check Energy Usage,91.2
2025-01-06 01:00:00,Spinning,M003,22898.0,Night,0.0098,109.3,230.05,2.21,21.2,56.0,1.73,Hole,No,1,0,98.2,1745.77,81.2,91.3,High,Optimize Machine Load,85.1
2025-01-06 01:30:00,Spinning,M002,20304.0,Night,0.0222,100.5,197.22,2.03,20.6,57.3,1.32,Broken Yarn,No,1,0,87.86,1496.08,78.8,97.7,High,Check Energy Usage,80.8
2025-01-06 02:00:00,Knitting,M010,1529.0,Night,0.017,109.6,112.08,0.97,19.5,55.9,2.55,Hole,No,0,0,44.91,882.67,78.1,87.6,Low,Continue Production,81.3
2025-01-06 02:30:00,Knitting,M009,1251.0,Night,0.0111,79.3,89.64,1.29,21.0,49.3,1.09,Hole,No,1,0,33.41,747.97,42.8,90.0,Low,Reduce Machine Speed,58.1
2025-01-06 03:00:00,Weaving,M005,1102.0,Night,0.0116,104.4,136.34,1.35,19.7,62.5,2.23,Hole,No,0,1,58.48,1076.55,73.0,82.1,Low,Inspect Machine,78.3
2025-01-06 03:30:00,Dyeing,M014,63.0,Night,0.0181,111.7,246.69,2.23,28.1,63.8,1.34,,Yes,1,1,106.45,1791.09,81.2,93.8,High,Schedule Maintenance,81.6
2025-01-06 04:00:00,Dyeing,M014,47.0,Night,0.0142,104.8,231.59,2.11,26.6,68.9,1.31,Hole,No,1,0,98.42,1784.94,69.2,90.9,High,Check Energy Usage,65.2
2025-01-06 04:30:00,Finishing,M019,36.0,Night,0.0139,73.5,126.62,1.66,25.4,67.8,0.97,Stain,No,1,0,59.48,1066.46,51.3,91.7,Low,Check Energy Usage,62.6
2025-01-06 05:00:00,Spinning,M004,30230.0,Night,0.021,91.5,142.14,1.59,21.1,66.4,2.41,Broken Yarn,Yes,0,0,57.86,1106.58,66.2,85.8,Medium,Continue Production,68.4
2025-01-06 05:30:00,Weaving,M008,993.0,Night,0.0103,99.4,146.99,1.4,22.2,50.3,1.61,Float,Yes,0,1,64.61,1072.41,59.3,86.6,Medium,Schedule Maintenance,68.0
2025-01-06 06:00:00,Dyeing,M013,64.0,Morning,0.0196,96.4,198.0,2.1,29.0,75.6,1.43,Hole,No,1,0,85.61,1518.05,73.1,96.6,High,Check Energy Usage,81.8
2025-01-06 06:30:00,Spinning,M004,29606.0,Morning,0.0169,81.4,188.39,2.24,22.8,46.6,2.48,,Yes,1,1,74.97,1382.42,35.4,84.4,High,Schedule Maintenance,51.0
2025-01-06 07:00:00,Spinning,M003,27336.0,Morning,0.0106,105.2,223.29,2.2,19.5,53.3,1.69,,No,1,0,90.96,1748.55,74.3,92.3,High,Check Energy Usage,84.0
2025-01-06 07:30:00,Dyeing,M014,59.0,Morning,0.0081,107.8,187.54,1.68,20.7,77.4,1.93,Broken Yarn,No,0,0,80.88,1388.94,90.1,88.3,High,Continue Production,93.4
2025-01-06 08:00:00,Finishing,M018,125.0,Morning,0.0211,118.3,197.49,1.69,25.0,53.6,1.09,Hole,No,1,0,93.04,1505.87,87.8,98.3,High,Check Energy Usage,95.7
2025-01-06 08:30:00,Spinning,M002,26640.0,Morning,0.0201,104.8,220.2,2.16,21.5,55.2,1.68,Stain,Yes,1,1,97.22,1641.41,77.5,92.8,High,Schedule Maintenance,85.5
2025-01-06 09:00:00,Spinning,M003,16166.0,Morning,0.0106,87.3,147.98,1.71,21.8,72.6,1.78,Stain,No,0,0,56.88,1104.27,65.6,90.0,Medium,Continue Production,76.1
2025-01-06 09:30:00,Spinning,M004,33877.0,Morning,0.0112,89.3,182.05,2.02,21.0,51.3,1.55,Hole,Yes,1,0,66.02,1444.85,45.8,89.4,High,Check Energy Usage,56.6
2025-01-06 10:00:00,Spinning,M003,12556.0,Morning,0.0193,94.9,192.53,2.06,22.4,61.1,1.53,Float,Yes,1,0,85.91,1469.29,68.1,88.5,High,Check Energy Usage,69.3
2025-01-06 10:30:00,Spinning,M003,20856.0,Morning,0.0171,77.7,154.84,1.95,21.7,50.2,1.33,Stain,No,0,0,66.35,1155.96,53.0,89.7,Medium,Continue Production,69.6
2025-01-06 11:00:00,Knitting,M012,1110.0,Morning,0.0182,81.3,69.67,0.9,20.9,72.2,2.44,Broken Yarn,Yes,0,1,34.59,484.38,63.0,82.1,Low,Schedule Maintenance,68.0
2025-01-06 11:30:00,Weaving,M006,765.0,Morning,0.0194,87.3,133.8,1.49,20.3,58.8,1.41,Stain,No,1,0,54.14,943.35,49.8,92.3,Low,Check Energy Usage,64.1
2025-01-06 12:00:00,Weaving,M007,414.0,Morning,0.0102,76.8,117.09,1.49,20.9,51.1,0.99,Broken Yarn,No,1,0,51.87,841.0,46.9,93.5,Low,Check Energy Usage,56.9
2025-01-06 12:30:00,Weaving,M007,1068.0,Morning,0.0134,93.0,141.92,1.53,22.8,65.2,2.01,Stain,No,0,0,64.55,1084.49,56.1,91.1,Medium,Continue Production,67.7
2025-01-06 13:00:00,Spinning,M003,22266.0,Morning,0.0232,84.9,158.66,1.9,21.0,44.8,1.82,Broken Yarn,No,0,0,66.59,1246.61,52.7,89.2,Medium,Continue Production,54.5
2025-01-06 13:30:00,Knitting,M010,1647.0,Morning,0.01,121.9,139.88,1.14,20.7,62.6,1.86,,No,0,0,58.58,1042.07,98.6,93.3,Medium,Continue Production,96.0
2025-01-06 14:00:00,Dyeing,M016,25.0,Evening,0.0084,104.0,202.98,1.92,26.5,69.6,1.15,Hole,No,0,0,87.59,1607.5,74.8,94.4,High,Continue Production,79.4
2025-01-06 14:30:00,Weaving,M005,899.0,Evening,0.0125,79.0,141.14,1.63,19.3,48.1,1.89,Float,Yes,1,1,63.0,1045.38,47.4,86.0,Medium,Schedule Maintenance,58.4
2025-01-06 15:00:00,Weaving,M008,874.0,Evening,0.0094,98.9,156.95,1.53,21.4,75.3,2.31,Broken Yarn,No,1,0,67.59,1184.87,65.6,89.0,Medium,Reduce Machine Speed,74.7
2025-01-06 15:30:00,Spinning,M003,22931.0,Evening,0.0139,96.0,191.14,1.93,21.7,53.7,1.22,Broken Yarn,No,0,0,86.28,1411.39,65.3,94.7,High,Continue Production,69.4
